http://www.maff.go.jp/	United States,Taiwan
https://s.webtrends.com/	United States,Hong Kong
http://w.sharethis.com/	United States,Taiwan
https://cdns.gigya.com/	United States,Taiwan
https://t.sharethis.com/	Netherlands,United States
http://static.criteo.net/	United States,Singapore
https://tcc.conative.de/	Ireland,United States
https://cdn.dvidshub.net/	United States,Taiwan
https://a.ligatus.com/	United States,Taiwan
http://static.emsservice.de/	United States,Taiwan
https://pixel.quantserve.com/	United States,Japan
https://libs.de.coremetrics.com/	Netherlands,United States
https://secure.adnxs.com/	United States,Singapore
https://px.moatads.com/	United States,Taiwan
https://tag.aticdn.net/	Europe,United States
https://www.bankofcanada.ca/	United States,Netherlands
https://code.createjs.com/	Europe,United States
https://stats.defense.gov/	United States,Netherlands
https://a-ssl.ligatus.com/	United States,Taiwan
https://s79.mxcdn.net/	United States,Taiwan
https://static.criteo.net/	United States,Singapore
https://zn1nx7vebqbovfqmp-cemgsa.gov1.siteintercept.qualtrics.com/	United States,Netherlands
https://snap.licdn.com/	United States,Taiwan
https://ih.adscale.de/	United States,Taiwan
https://ad.crwdcntrl.net/	United States,Singapore
https://statse.webtrendslive.com/	United States,United Kingdom
https://js.api.here.com/	United States,Netherlands
http://dpm.demdex.net/	United States,Japan
https://www.ahrq.gov/	United States,Netherlands
http://tag.aticdn.net/	Europe,United States
https://ib.adnxs.com/	United States,Singapore
https://s400.mxcdn.net/	United States,Taiwan
